Thunnus_thynnus,3.1,0
Thunnus_obesus,2.12,0
Thunnus_maccoyii,2.9,0
Thunnus_albacares,2.72,0
Scomber_japonicus,2.58,0
Katsuwonus_pelamis,3.07,0
